#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_V-LC-9844
@MAGSYS  Linear_AB11_off
54123.32  17.319  0.01
54125.38  17.256  0.008
54127.33  17.307  0.008
54128.35  17.375  0.009
54131.31  17.703  0.011
54133.31  17.976  0.016
54143.32  18.9  0.02
54147.26  19.054  0.03
54153.31  19.373  0.021
54154.29  19.397  0.023
54158.29  19.523  0.025
54160.3  19.607  0.043
54161.23  19.678  0.057
54169.24  19.936  0.044
54174.28  20.129  0.042
54181.28  20.309  0.047
54185.24  20.347  0.051
54199.21  20.814  0.088
54200.33  20.818  0.136
54203.3  20.912  0.054
54207.15  21.093  0.065
54213.17  21.288  0.089
