#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_g
@MAGSYS  Linear_AB11_off
57110.96257  16.782  0.027
57110.96508  16.767  0.026
57123.18014  17.024  0.027
57123.18264  17.03  0.027
57127.6706  17.388  0.029
57127.6731  17.398  0.028
57135.36164  18.158  0.029
57135.36413  18.131  0.029
57139.10595  18.464  0.035
57139.10859  18.451  0.039
57139.70777  18.51  0.038
57139.71025  18.509  0.041
57160.94726  19.646  0.046
57160.95107  19.543  0.044
57161.08415  19.529  0.047
57161.14344  19.576  0.041
57161.14709  19.575  0.042
57161.1749  19.553  0.039
57161.1786  19.567  0.04
57161.23795  19.503  0.04
57161.24161  19.595  0.042
57161.26931  19.635  0.062
57161.27295  19.562  0.049
