#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA1_FLWO
@BAND  CfA1_FLWO_R_thick
@MAGSYS  Linear_AB11_off
49477.20999999996  16.138275  0.03
49479.220000000205  16.15365  0.02
49480.189999999944  16.250425  0.03
49481.279999999795  16.210425  0.03
49483.189999999944  16.5243  0.03
49484.27000000002  16.55645  0.04
49489.16000000015  16.875375000000002  0.03
49497.24000000022  16.99515  0.12
49500.189999999944  17.233  0.05
49505.18000000017  17.68945  0.05
49508.25  17.801925  0.06
49512.25  17.991925  0.07
49514.20999999996  18.06085  0.06
49542.169999999925  19.14215  0.1
