#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_B
@MAGSYS  Linear_AB11_off
58586.7505  18.466  0.047
58586.75311  18.489  0.048
58591.81429  17.709  0.034
58591.81692  17.747  0.038
58592.87741  17.522  0.038
58592.88002  17.515  0.037
58594.37227  17.426  0.036
58594.3749  17.478  0.032
58595.56162  17.459  0.034
58595.56425  17.454  0.031
58600.54632  17.456  0.031
58600.54896  17.445  0.031
58600.57367  17.462  0.033
58600.5763  17.449  0.03
58602.53601  17.513  0.03
58602.53863  17.515  0.032
58607.48567  17.797  0.032
58607.48829  17.801  0.032
58611.14197  18.015  0.041
58611.14458  18.039  0.043
58614.87528  18.449  0.034
58614.87789  18.411  0.034
58626.96484  19.708  0.055
58626.96745  19.717  0.055
58633.41624  20.155  0.056
