Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54052.53574550348 0.7397170844905852
Redshift 0.613 0 F
Color -0.2501845836748987 0.0721495948670678
X0 7.984320741531728e-06 3.2007094207808046e-07
X1 1.0502319857190678 0.4632570909464514
RestFrameMag_0_UX 22.65550502022442 0.0
RestFrameMag_0_B 23.38363641016676 0.043524379988590815
RestFrameMag_0_V 23.60761346192711 0.0
RestFrameMag_0_R 23.771008634554313 0.0
CovDayMaxDayMax 0.5471813650872516 -1
CovDayMaxRestFrameMag_0_B 0.011180361382767016 -1
CovDayMaxX1 0.050708409332170606 -1
CovDayMaxColor 0.0038733264595706704 -1
CovRestFrameMag_0_BDayMax 0.011180361382767018 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.001894371653391245 -1
CovRestFrameMag_0_BX1 0.01312226919974331 -1
CovRestFrameMag_0_BColor 0.00023924174743177715 -1
CovX1DayMax 0.05070840933217069 -1
CovX1RestFrameMag_0_B 0.013122269199743313 -1
CovX1X1 0.21460713231216874 -1
CovX1Color 0.0077463447019957945 -1
CovColorDayMax 0.00387332645957067 -1
CovColorRestFrameMag_0_B 0.00023924174743177664 -1
CovColorX1 0.007746344701995786 -1
CovColorColor 0.005205564039482018 -1

dmu_estimate 0.22493274690570544
FirstPhase  -13.123338811830607
LastPhase  38.19464010943446
LatestNegPhase  -8.17975542683248
EarliestPosPhase  0.3746773072003308
NightsNegPhase  3
NightsPosPhase  20

salt3source   1
salt2_version   salt3-f22
