#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_r
@MAGSYS  Linear_AB11_off
53752.37  14.483  0.006
53754.26  14.293  0.006
53761.3  14.228  0.006
53763.3  14.342  0.007
53765.33  14.512  0.007
53767.35  14.689  0.006
53771.28  14.907  0.005
53772.32  14.935  0.005
53773.23  14.964  0.006
53774.33  14.983  0.007
53778.39  15.116  0.008
53781.24  15.255  0.007
53783.24  15.396  0.009
53785.34  15.578  0.008
53786.4  15.675  0.007
53788.39  15.834  0.008
53790.32  15.948  0.007
53795.35  16.215  0.005
53798.32  16.341  0.009
53799.32  16.387  0.007
53802.32  16.499  0.008
53804.36  16.586  0.006
53805.32  16.608  0.007
53809.26  16.76  0.011
53815.25  16.982  0.009
53818.32  17.085  0.009
53819.31  17.116  0.009
53824.28  17.301  0.006
53831.24  17.557  0.011
53835.26  17.706  0.009
53840.19  17.873  0.013
53845.19  18.015  0.009
53850.2  18.216  0.011
53858.14  18.476  0.013
53861.13  18.541  0.012
53862.2  18.587  0.013
53870.16  18.846  0.02
53891.11  19.388  0.026
53828.33  17.471  0.005
