#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_r
@MAGSYS  Linear_AB11_off
56910.12844  18.104  0.057
56910.13  17.983  0.055
56913.9128  17.816  0.052
56913.91436  18.177  0.06
56917.78858  17.771  0.045
56923.08053  17.955  0.051
56923.0822  17.895  0.05
56923.13763  17.92  0.057
56923.1392  17.955  0.051
56925.95  18.11  0.048
56925.95192  18.093  0.048
56929.69352  18.253  0.054
56929.69544  18.191  0.056
56933.73934  18.348  0.048
56933.74127  18.353  0.048
56939.46914  18.638  0.064
56939.50068  18.494  0.06
56939.50068  18.598  0.059
56939.56396  18.549  0.058
56939.56398  18.692  0.066
56946.73567  18.662  0.052
56946.73817  18.746  0.053
