#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                     
Zeropoint     AB|MEGACAMPSF|r           3362.6198822686138    All      -1.841218552478768         -0.12135299313857928       -0.009036366320327109      0.5598135430470046        
Zeropoint     AB|MEGACAMPSF|z           4735.997371929274     All      0.4513798171283699         0.0892476529989139         0.02246214597311089        -0.11695597724141363      
Zeropoint     AB|MEGACAMPSF|i           4111.981147996538     All      2.3911510962391427         1.0320046764659807         -0.015593163322051901      -0.4434145547714277       
Check         All|All|All               All                   All      1.0013123608887444         0.9998993363263153         -0.0021673836692681202     -0.0005569889658367244    
Lambda        AB|MEGACAMPSF|r           3362.6198822686138    All      -0.004078871359120992      -0.00028908382349365834    -0.0002843204613624687     0.001221770564306409      
Lambda        AB|MEGACAMPSF|z           4735.997371929274     All      -5.5398719882552414e-05    -1.091482229987666e-05     -3.2320761970417853e-06    1.4345636203153431e-05    
Lambda        AB|MEGACAMPSF|i           4111.981147996538     All      0.0012988335734766944      0.0005079106607523375      -0.00010074710930231002    -0.0002621254940386884    
MWEBV         All|All|All               All                   All      -0.5318021034726719        -1.738119379217018         0.005613677892060317       -0.3926867107078612       
Redshift      All|All|All               All                   All      -0.4092868658773329        -1.0687736457301256        -2.4516656908709504        -0.3242231203589945       
