#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_B
@MAGSYS  Linear_AB11_off
54753.13  16.687  0.009
54755.21  16.784  0.008
54756.15  16.843  0.008
54759.19  17.085  0.009
54760.18  17.162  0.006
54765.24  17.688  0.008
54766.25  17.769  0.008
54768.14  17.966  0.009
54770.13  18.169  0.011
54772.21  18.355  0.011
54776.18  18.684  0.014
54777.16  18.751  0.017
54779.16  18.974  0.021
54781.15  19.037  0.036
54783.2  19.179  0.043
54785.15  19.333  0.164
54786.16  19.311  0.034
54790.16  19.502  0.016
54797.17  19.636  0.018
54803.19  19.696  0.017
54807.12  19.744  0.03
54810.12  19.777  0.045
54814.11  19.809  0.047
54818.11  19.867  0.021
54824.14  19.92  0.024
54827.07  19.98  0.02
