#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_i
@MAGSYS  Linear_AB11_off
56988.14977  15.314  0.146
56988.15536  17.065  0.047
56988.15731  15.893  0.049
56988.18197  15.529  0.146
56988.18397  15.512  0.151
56988.21125  15.537  0.142
56989.18559  15.618  0.139
56992.11181  15.569  0.143
56992.11381  15.571  0.144
56992.17242  15.591  0.148
56992.17437  14.916  0.144
56995.21687  15.494  0.143
56995.21887  15.489  0.147
56999.19175  15.795  0.144
56999.2249  15.768  0.146
56999.22685  15.747  0.141
57003.21823  16.126  0.143
57015.21181  16.023  0.148
57015.21375  16.001  0.149
57021.09751  16.026  0.148
57021.09947  16.009  0.152
57042.14926  15.722  0.133
57062.09719  18.083  0.145
57083.04233  17.299  0.134
