#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_N2_I
@MAGSYS  Linear_AB11_off
56535.37  15.639  0.015
56539.39  15.719  0.016
56541.39  15.779  0.017
56548.33  16.069  0.021
56552.27  16.044  0.036
56555.2  15.971  0.021
56559.19  15.936  0.024
56562.19  15.921  0.026
56575.19  16.727  0.072
56578.24  16.822  0.066
56581.23  17.029  0.073
56585.25  17.202  0.068
56589.1  17.372  0.054
56599.17  17.776  0.121
56601.11  17.79  0.095
56605.18  17.973  0.097
56609.2  18.09  0.117
56622.14  18.701  0.212
56626.17  18.558  0.242
56631.13  18.763  0.285
56639.09  19.064  0.291
56642.09  18.828  0.305
