#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_N2_R
@MAGSYS  Linear_AB11_off
56535.37  15.545  0.009
56539.39  15.505  0.009
56541.39  15.538  0.009
56548.33  15.956  0.012
56552.27  16.098  0.026
56555.2  16.168  0.015
56559.19  16.247  0.022
56562.19  16.326  0.024
56569.18  16.772  0.24
56575.19  17.131  0.068
56578.24  17.252  0.05
56581.23  17.365  0.054
56585.25  17.498  0.055
56589.1  17.628  0.041
56599.17  17.907  0.089
56601.11  17.948  0.066
56605.18  18.123  0.07
56609.2  18.264  0.084
56622.14  18.637  0.121
56626.17  18.804  0.158
56631.13  18.957  0.207
56639.09  19.18  0.184
56642.09  19.192  0.276
