#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                    dmB/dP                     ds/dP                     dc/dP                     
Zeropoint     AB|MEGACAMPSF|z           4768.2154011998255    All      1.3272516858799963        0.3955917642297635         0.9090922671585622        -0.2629036746089608       
Zeropoint     AB|MEGACAMPSF|i           4137.135910146401     All      1.1253754972053114        0.5520964852571808         -1.9269603820822434       -0.2727272261542013       
Zeropoint     AB|MEGACAMPSF|r           3381.244216374907     All      -1.4574780590092775       0.050015534844227716       1.0130461888728792        0.5362478572407459        
Check         All|All|All               All                   All      0.9951491240760301        0.997703784331172          -0.004821926050802006     0.0006169564775837522     
Lambda        AB|MEGACAMPSF|z           4768.2154011998255    All      -0.0004209806652912115    -0.00013776072012344916    -0.0005953655244563897    6.568562485903483e-05     
Lambda        AB|MEGACAMPSF|i           4137.135910146401     All      0.0002724965492932707     0.00012148268452839467     6.143856332548217e-06     -4.891601187209021e-05    
Lambda        AB|MEGACAMPSF|r           3381.244216374907     All      -0.0026891965008986403    5.985673407740523e-05      0.001444475819739837      0.0009599174013942682     
MWEBV         All|All|All               All                   All      -0.4085606928209875       -1.7041452525322853        0.15627711188916926       -0.4150405848151406       
Redshift      All|All|All               All                   All      1.1668725566354974        -0.4002890862297548        -4.835855440563042        -0.7262781231994753       
