#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA1_FLWO
@BAND  CfA1_FLWO_I_thick
@MAGSYS  Linear_AB11_off
49302.10000000009  16.3368  0.04
49307.299999999814  16.0732  0.02
49311.200000000186  16.023999999999997  0.02
49311.299999999814  16.0758  0.03
49315.200000000186  16.2044  0.03
49317.10000000009  16.3474  0.04
49323.10000000009  16.843999999999998  0.04
49327.200000000186  17.1106  0.04
49331.200000000186  17.293  0.03
49338.10000000009  17.68  0.09
49357.200000000186  18.3816  0.09
49359.10000000009  18.6372  0.09
49361.200000000186  18.676000000000002  0.11
49372.10000000009  19.062  0.18
