Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 53639.743813479625 0.38733399098911353
Redshift 0.265 0 F
Color -0.15147186534095552 0.02934339147038064
X0 5.97412066327847e-05 1.8167999170696658e-06
X1 1.0469170213707506 0.34627748630376604
RestFrameMag_0_UX 20.594048853887724 0.0
RestFrameMag_0_B 21.200990990179104 0.03301850695599445
RestFrameMag_0_V 21.323323254185198 0.0
RestFrameMag_0_R 21.43314447231107 0.0
CovDayMaxDayMax 0.15002762057555466 -1
CovDayMaxRestFrameMag_0_B 0.003963988523035368 -1
CovDayMaxX1 0.05086131086742132 -1
CovDayMaxColor 0.0020758750806464583 -1
CovRestFrameMag_0_BDayMax 0.003963988523035375 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0010902218016030543 -1
CovRestFrameMag_0_BX1 0.007140950879374926 -1
CovRestFrameMag_0_BColor 0.0003115896681626362 -1
CovX1DayMax 0.05086131086742132 -1
CovX1RestFrameMag_0_B 0.007140950879374925 -1
CovX1X1 0.11990809752085489 -1
CovX1Color 0.000850166085495753 -1
CovColorDayMax 0.0020758750806464587 -1
CovColorRestFrameMag_0_B 0.00031158966816263625 -1
CovColorX1 0.0008501660854957543 -1
CovColorColor 0.0008610346229840074 -1

dmu_estimate 0.10384728871167882
FirstPhase  -12.992735557017015
LastPhase  42.28824151808367
LatestNegPhase  -0.3275316044446191
EarliestPosPhase  3.5804098975276863
NightsNegPhase  6
NightsPosPhase  11

salt3source   1
salt2_version   salt3-f22
