#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_R
@MAGSYS  Linear_AB11_off
52669.44  16.812  0.02
52670.36  16.606  0.041
52671.33  16.352  0.066
52672.35  16.303  0.023
52673.47  16.169  0.014
52675.39  15.954  0.012
52676.35  15.853  0.021
52678.38  15.824  0.012
52679.4  15.79  0.017
52680.35  15.778  0.013
52682.33  15.772  0.01
52691.34  16.225  0.038
52692.31  16.261  0.022
52693.33  16.331  0.011
52698.3  16.459  0.023
52700.31  16.431  0.016
52702.34  16.463  0.015
52704.28  16.457  0.024
52706.26  16.546  0.018
52708.31  16.646  0.04
52711.27  16.897  0.049
52717.36  17.251  0.067
52720.23  17.408  0.027
52723.23  17.475  0.021
52726.25  17.62  0.014
52729.22  17.74  0.024
52749.19  18.479  0.047
