#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_R
@MAGSYS  Linear_AB11_off
52720.26  14.949  0.011
52722.28  14.571  0.01
52723.26  14.448  0.01
52726.27  14.244  0.014
52727.27  14.214  0.01
52728.22  14.201  0.01
52729.24  14.21  0.013
52730.26  14.209  0.01
52737.25  14.405  0.01
52738.24  14.506  0.01
52739.23  14.549  0.011
52748.22  14.884  0.011
52749.22  14.898  0.01
52756.19  15.063  0.054
52760.18  15.348  0.019
52761.17  15.456  0.014
52765.18  15.725  0.04
52772.2  16.036  0.016
52774.19  16.078  0.019
52777.19  16.193  0.016
52780.19  16.324  0.018
52783.19  16.403  0.017
