#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_V
@MAGSYS  Linear_AB11_off
58159.18801  15.354  0.041
58159.1899  15.365  0.035
58160.19083  15.269  0.034
58160.19271  15.264  0.036
58165.2089  15.051  0.037
58165.2108  15.049  0.035
58171.27528  15.149  0.039
58171.27646  15.137  0.036
58175.26806  15.422  0.032
58175.26927  15.435  0.034
58181.23675  15.839  0.038
58181.23795  15.803  0.039
58186.28621  16.132  0.045
58186.28741  16.159  0.036
58197.21335  16.881  0.046
58197.21454  16.876  0.043
58201.09607  17.085  0.046
58201.09727  16.973  0.044
58270.14151  18.837  0.056
58270.1434  18.73  0.054
