#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_I
@MAGSYS  Linear_AB11_off
54230.32  15.773  0.086
54232.3  15.819  0.023
54234.32  16.017  0.048
54236.32  16.165  0.053
