#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_N1_R
@MAGSYS  Linear_AB11_off
52465.42  15.117  0.01
52492.37  16.343  0.017
52551.28  18.222  0.013
