#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_I
@MAGSYS  Linear_AB11_off
52444.48  14.814  0.01
52447.42  14.628  0.01
52448.42  14.656  0.01
52449.41  14.69  0.01
52450.48  14.705  0.01
52451.47  14.757  0.01
52452.48  14.789  0.01
52454.48  14.851  0.01
52455.48  14.852  0.012
52457.48  15.002  0.016
52459.47  15.152  0.01
52461.39  15.303  0.011
52463.4  15.278  0.01
52464.45  15.293  0.01
52468.47  15.188  0.01
52472.4  15.126  0.01
52474.39  15.132  0.01
52477.43  15.156  0.01
52480.41  15.282  0.01
52483.45  15.517  0.028
52486.36  15.723  0.011
52490.37  15.978  0.013
52494.35  16.157  0.016
52498.36  16.364  0.017
52502.38  16.561  0.027
52507.29  16.761  0.031
52513.35  17.045  0.047
52518.34  17.223  0.033
52529.32  17.667  0.045
52541.4  18.261  0.11
