#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                    ds/dP                      dc/dP                     
Zeropoint     AB|MEGACAMPSF|i           5935.2179806613085    All      2.7970563358231613         -0.3798781169361831       -0.6906486559084879        -1.0656525467813704       
Zeropoint     AB|MEGACAMPSF|r           4856.061131123415     All      -1.5389525834675966        1.256731431663738         1.1739119964079503         0.9630325598173367        
Zeropoint     AB|MEGACAMPSF|g           3812.2895084815923    All      -0.27059728105148206       0.11935320855762654       -0.46751036027511406       0.10615686327407753       
Check         All|All|All               All                   All      0.9875064713040826         0.9962065232851813        0.015752980224348345       0.0035368763100437905     
Lambda        AB|MEGACAMPSF|i           5935.2179806613085    All      -0.00036456840383645403    7.457116674487506e-05     -0.0008863792494763474     0.00010348717048959918    
Lambda        AB|MEGACAMPSF|r           4856.061131123415     All      -0.00043591806776204054    0.00014341026015289988    -1.1078483214461662e-05    0.0001882119139135372     
Lambda        AB|MEGACAMPSF|g           3812.2895084815923    All      -0.0005432098060041869     0.0002646681496174823     -0.0010234549748176739     0.00021748033357382667    
MWEBV         All|All|All               All                   All      -0.486879976322375         -2.9438105017179694       0.010964943505076263       -0.7998137876662537       
Redshift      All|All|All               All                   All      4.505284565457812          -1.022541505145469        10.565000090594523         -1.329127380518512        
