#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CalanTololo
@BAND  Bessell12_V
@MAGSYS  Linear_AB11_off
48805.330000000075  18.467  0.031
48807.169999999925  18.605  0.108
48807.31999999983  18.494  0.036
48809.419999999925  18.609  0.034
48812.299999999814  18.783  0.065
48813.16000000015  18.792  0.035
48816.35999999987  18.948  0.055
48816.35999999987  19.064  0.075
48818.299999999814  19.119  0.067
48818.310000000056  19.237  0.087
48822.25999999978  19.299  0.041
48830.35999999987  19.916  0.04
48831.299999999814  19.992  0.052
48834.37999999989  20.278  0.046
48835.35000000009  20.251  0.041
48844.41000000015  20.76  0.052
