#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CalanTololo
@BAND  Bessell12_B
@MAGSYS  Linear_AB11_off
48807.169999999925  18.699  0.211
48807.31999999983  18.698  0.054
48809.419999999925  18.847  0.034
48812.299999999814  18.961  0.132
48813.16000000015  19.169  0.04
48816.35999999987  19.24  0.168
48818.299999999814  19.651  0.206
48818.310000000056  19.827  0.335
48822.25999999978  20.176  0.072
48830.35999999987  21.066  0.064
48831.299999999814  21.231  0.079
48834.37999999989  21.403  0.087
48835.35000000009  21.593  0.084
48844.41000000015  21.935  0.122
