#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_i
@MAGSYS  Linear_AB11_off
58288.17813  18.149  0.013
58288.1821  18.131  0.013
58289.50947  18.199  0.056
58289.50758  17.978  0.05
58295.46284  17.846  0.055
58295.46473  17.759  0.049
58298.1053  17.956  0.034
58298.10718  18.048  0.036
58302.89815  18.13  0.037
58306.16441  18.153  0.03
58306.1663  17.988  0.038
58309.41752  18.355  0.024
58309.41564  18.392  0.026
58312.02819  18.456  0.033
58312.02629  18.416  0.037
58316.52534  18.663  0.033
58316.52345  18.719  0.031
58318.75415  18.846  0.104
58318.75227  18.812  0.11
58323.50584  18.931  0.075
58323.50772  18.933  0.073
58325.11601  18.342  0.211
58325.11412  18.636  0.244
58326.88153  18.96  0.081
58326.88342  19.1  0.09
58328.97237  18.706  0.054
58328.97048  18.635  0.054
58334.49764  19.288  0.048
58334.49954  19.334  0.051
58340.09334  19.308  0.066
58340.09523  19.448  0.064
58350.07358  20.038  0.296
58350.07169  19.612  0.21
58352.04196  19.819  0.221
58352.04477  19.722  0.23
