#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_I
@MAGSYS  Linear_AB11_off
52577.49  17.01  0.069
52578.55  16.802  0.026
52579.55  16.655  0.022
52580.52  16.582  0.031
52581.53  16.482  0.028
52582.51  16.478  0.023
52584.53  16.515  0.043
52589.52  16.64  0.018
52590.56  16.872  0.087
52592.53  16.905  0.028
52594.45  17.08  0.03
52595.54  17.222  0.033
52596.47  17.194  0.037
52597.4  17.219  0.045
52600.44  17.147  0.044
52602.52  17.029  0.022
52606.5  16.879  0.036
52610.5  17.017  0.04
52614.48  17.456  0.046
52627.4  17.834  0.308
52631.46  18.263  0.096
52652.44  19.079  0.127
52659.38  19.25  0.229
52673.3  19.629  0.26
