#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_B
@MAGSYS  Linear_AB11_off
53465.46  16.533  0.029
53466.47  16.426  0.033
53472.46  16.4  0.045
53474.43  16.41  0.023
53475.44  16.497  0.027
53476.44  16.586  0.025
53478.43  16.84  0.042
53480.41  17.126  0.035
53482.4  17.326  0.052
53485.43  17.725  0.056
53492.42  18.477  0.073
53501.39  19.123  0.085
53504.34  19.134  0.072
53514.36  19.392  0.189
53517.34  19.488  0.141
53522.32  19.432  0.114
53527.29  19.706  0.199
53532.29  19.717  0.152
