#Format:      
#Parameter    MagSys|Instrument|Band                     RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                      
Zeropoint     Linear_AB11_off|LOSS|LOSS_N2_B             4258.726718337487     All      -0.15709980356261488       0.05047565514137986        -0.34823004489390463       0.05207424838877192        
Zeropoint     Linear_AB11_off|CfA34_FLWO|CfA4_KC_B_1     4316.18219149305      All      -0.3301204830901385        0.2192599100619308         -0.020114439060892053      0.1780536530946994         
Zeropoint     Linear_AB11_off|LOSS|LOSS_K4_V             5301.600132272557     All      0.14664773070226422        0.07055950755030516        -0.04238855678726505       -0.026676044114597522      
Zeropoint     Linear_AB11_off|LOSS|LOSS_N2_I             8095.271279078962     All      0.060338600110114576       -0.011605137847725544      -0.025360317725131587      -0.02456615683589028       
Zeropoint     Linear_AB11_off|LOSS|LOSS_N2_R             6264.801231766503     All      0.11766230282726145        -0.0309189376127339        -0.3600266068457536        -0.0644641321100533        
Zeropoint     Linear_AB11_off|LOSS|LOSS_N2_V             5256.592907975762     All      -0.035204250174203575      0.006831993306466444       -0.516202202830085         -0.009343146028355578      
Zeropoint     Linear_AB11_off|SWOPE|SWOPE_B              4329.559689110462     All      -0.21672960735142546       0.15881409013318581        0.09529652446653714        0.12657958349724002        
Zeropoint     Linear_AB11_off|CfA34_FLWO|CfA4_KC_i'_1    7513.14744751877      All      0.1783114209791809         -0.018089781993246845      0.15624653950336853        -0.05700176777213885       
Zeropoint     Linear_AB11_off|CfA34_FLWO|CfA4_KC_V_1     5343.331527275989     All      0.270221125944348          0.097179070756237          -0.01091167192166509       -0.05685242809165443       
Zeropoint     Linear_AB11_off|SWOPE|SWOPE_V-LC-9844      5288.905542640937     All      0.17469103021178287        0.08392254352798112        0.22752416960027944        -0.01941292359888061       
Zeropoint     Linear_AB11_off|LOSS|LOSS_K4_B             4383.634132829888     All      -0.2592929307118941        0.1654616001179221         -0.08749643684711206       0.13445196058037845        
Zeropoint     Linear_AB11_off|CfA34_FLWO|CfA4_KC_r'_1    6171.011885793326     All      0.4495072565843168         -0.045341603719473156      -0.04945777750071656       -0.16339562730338375       
Zeropoint     Linear_AB11_off|LOSS|LOSS_K4_R             6267.107378624997     All      0.3187314935932175         -0.02572827157041324       0.022527116249237977       -0.11119659616856195       
Zeropoint     Linear_AB11_off|SWOPE|SWOPE_i              7485.443586062809     All      0.11942899177475849        0.0024112901891193417      0.24866727691907897        -0.027019636693070143      
Zeropoint     Linear_AB11_off|SWOPE|SWOPE_r              6122.295399525714     All      0.35023149260846054        0.006699634831930368       0.42660141006323204        -0.09286236631852358       
Zeropoint     Linear_AB11_off|SWOPE|SWOPE_u              3538.2206701635937    All      -0.19497224445769237       0.09175798265368407        -0.004601009977278636      0.09319214617084341        
Zeropoint     Linear_AB11_off|LOSS|LOSS_K4_I             7765.088446710925     All      0.13091715333685228        -0.010016858280126328      0.13443715896728214        -0.039907531217739725      
Zeropoint     Linear_AB11_off|SWOPE|SWOPE_g              4729.6383751060375    All      -0.20409429638749177       0.20437815914213786        0.03982513977593971        0.13483013018857765        
Check         All|All|All                                All                   All      0.9191749829370972         1.016050846388561          -0.11366372884484832       0.026483365667661102       
Lambda        Linear_AB11_off|LOSS|LOSS_N2_B             4258.726718337487     All      -7.413754898805624e-05     1.9583275982169327e-05     -0.00012501723161904217    2.4949011152578763e-05     
Lambda        Linear_AB11_off|CfA34_FLWO|CfA4_KC_B_1     4316.18219149305      All      -0.00017243170874659157    3.354865999635797e-05      -0.0003348935229393452     5.214982283396067e-05      
