#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_N2_R
@MAGSYS  Linear_AB11_off
54939.16  15.505  0.018
54940.13  15.45  0.009
54966.16  15.642  0.02
54971.13  15.745  0.011
54975.08  15.841  0.01
54989.08  16.549  0.025
54993.11  16.54  0.016
54999.04  16.729  0.014
55003.99  16.875  0.017
55007.04  16.953  0.018
55015.04  17.2  0.025
55019.06  17.282  0.036
55025.04  17.42  0.042
55032.06  17.601  0.027
55039.98  17.796  0.022
55041.98  17.921  0.029
55063.91  18.46  0.037
55067.9  18.543  0.038
