#Format:        
#Parameter MagSys|Instrument|Band RestLamb Phase dmu/dP dmB/dP ds/dP dc/dP
Zeropoint Linear_AB11_off|CfA34_FLWO|CfA34_4Sh_Harris_B 4278.545290048119 All -0.22022555028444074 0.30651943262316195 0.4085197689552338 0.1898085313532475
Zeropoint Linear_AB11_off|CfA34_FLWO|CfA34_4Sh_Harris_I 7660.578135000118 All 1.080933148007949 0.042380572288783114 3.3907178739331805 -0.18697857556687947
Zeropoint Linear_AB11_off|CfA34_FLWO|CfA34_4Sh_Harris_R 6385.475221852908 All 1.5179032543842934 -0.8188562457158035 -2.841652628396707 -0.8879693518535654
Zeropoint Linear_AB11_off|CfA34_FLWO|CfA34_4Sh_Harris_V 5253.0949700973215 All -1.5797645625465406 1.5084159667718815 -0.8408284275656328 0.9683996855836907
Check All|All|All All All 0.7988462895612607 1.038459725968023 0.11675658692607449 0.08326028951649334
