#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_V
@MAGSYS  Linear_AB11_off
52569.2  17.143  0.032
52570.09  16.792  0.019
52571.13  16.412  0.01
52573.11  15.827  0.017
52574.13  15.658  0.01
52575.12  15.496  0.01
52576.14  15.373  0.01
52577.14  15.266  0.01
52578.11  15.195  0.01
52579.12  15.147  0.01
52580.12  15.11  0.01
52581.1  15.08  0.01
52582.1  15.088  0.01
52583.12  15.073  0.01
52584.12  15.1  0.01
52590.09  15.369  0.033
52594.12  15.677  0.01
52596.09  15.809  0.013
52602.09  16.192  0.01
52605.09  16.425  0.02
52608.09  16.641  0.018
52611.09  16.878  0.013
52614.09  17.091  0.209
52617.09  17.065  0.07
52620.09  17.318  0.045
52633.12  17.715  0.179
52645.1  17.947  0.305
