#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_V
@MAGSYS  Linear_AB11_off
52765.33  13.596  0.01
52769.38  13.643  0.012
52770.36  13.654  0.01
52771.32  13.686  0.01
52772.32  13.755  0.045
52773.37  13.755  0.01
52774.31  13.773  0.01
52775.34  13.836  0.01
52776.37  13.9  0.01
52777.35  13.975  0.01
52778.39  14.01  0.01
52779.31  14.069  0.01
52781.36  14.203  0.011
52783.3  14.286  0.011
52785.37  14.423  0.01
52787.31  14.518  0.01
52789.34  14.625  0.01
52791.3  14.725  0.01
52794.32  14.892  0.01
52797.26  15.071  0.021
52800.28  15.238  0.01
52803.3  15.419  0.01
52806.24  15.605  0.011
52809.21  15.679  0.01
52812.22  15.775  0.01
52815.2  15.863  0.01
52818.2  15.947  0.01
52822.2  16.053  0.01
52826.2  16.159  0.01
52830.2  16.263  0.01
52834.2  16.389  0.013
52838.19  16.484  0.012
52842.19  16.547  0.014
