#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_N1_I
@MAGSYS  Linear_AB11_off
52790.33  14.412  0.01
52791.31  14.395  0.01
52816.25  15.465  0.01
52817.26  15.506  0.01
52878.17  17.716  0.044
