#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_B
@MAGSYS  Linear_AB11_off
54571.11  16.959  0.009
54572.18  16.951  0.011
54575.19  17.138  0.013
54578.14  17.55  0.011
54582.16  18.261  0.016
54589.12  18.99  0.022
54591.09  19.097  0.021
54597.12  19.46  0.026
54606.03  19.787  0.087
54618.03  19.994  0.041
54624.06  20.137  0.044
54630.04  20.143  0.089
54644.02  20.469  0.074
