Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54570.47146002165 0.22787593220690855
Redshift 0.0154 0 F
Color 0.41643279282701773 0.015612932458571564
X0 0.0036693970541556015 5.646120743216024e-05
X1 -2.131110879204007 0.11266894881281975
RestFrameMag_0_UX 16.907670669263826 0.0
RestFrameMag_0_B 16.72216739122312 0.01670628066919891
RestFrameMag_0_V 16.30034479689168 0.0
RestFrameMag_0_R 16.04139138814321 0.0
CovDayMaxDayMax 0.05192744047916758 -1
CovDayMaxRestFrameMag_0_B 0.0018933802334437767 -1
CovDayMaxX1 -0.013051938336800984 -1
CovDayMaxColor 0.0006726764375342953 -1
CovRestFrameMag_0_BDayMax 0.0018933802334437741 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0002790998137980491 -1
CovRestFrameMag_0_BX1 -5.417757296712944e-05 -1
CovRestFrameMag_0_BColor 0.00018750934954497633 -1
CovX1DayMax -0.01305193833680098 -1
CovX1RestFrameMag_0_B -5.417757296712957e-05 -1
CovX1X1 0.012694292026585795 -1
CovX1Color -3.5931961640181907e-06 -1
CovColorDayMax 0.0006726764375342933 -1
CovColorRestFrameMag_0_B 0.00018750934954497633 -1
CovColorX1 -3.5931961640179645e-06 -1
CovColorColor 0.0002437636599559175 -1

dmu_estimate 0.04064083615175339
FirstPhase  0.6288556020818858
LastPhase  35.019243626504036
LatestNegPhase  1000
EarliestPosPhase  0.6288556020818858
NightsNegPhase  0
NightsPosPhase  9

salt3source   1
salt2_version   salt3-f22
