15 15
1.9820004611122  -0.06305802272468576  -0.06714413519030256  -0.04572426503326104  -0.04518595494047832  -0.013893282520026912  -0.0059618885410174655  -0.01902013524478221  -0.05429978680185283  -0.016063631064025623  -0.018101574362536996  -0.0361040943434137  -0.03842063836656194  -0.03711350223288115  -0.034553465509848065  
-0.06305802272468576  3.414195314712504  -0.11752953817084114  -0.08072563575824267  -0.07872180837192265  -0.023445991819455475  -0.009269683478353663  -0.03005990280597586  -0.09705228074790305  -0.02587908143032848  -0.02936914595770941  -0.0596379495191786  -0.06734856410548498  -0.07114878693535655  -0.05909488306497764  
-0.06714413519030255  -0.11752953817084114  3.6017686647055664  -0.08483378963727528  -0.08360060120151185  -0.02511242170582673  -0.01021083030085487  -0.03296908585984364  -0.10135954002051811  -0.028168291533500738  -0.03189283824034258  -0.06458905415955102  -0.07102819228269129  -0.07272239183863656  -0.06306428617046819  
-0.04572426503326103  -0.08072563575824268  -0.08483378963727527  2.4969759137389342  -0.05717582804342722  -0.01708044163288623  -0.006891509110409878  -0.022228183888205768  -0.06966576526819578  -0.019012465379270906  -0.021537832942959766  -0.04371678420509329  -0.04904073049287237  -0.051091390269774065  -0.042558267209045424  
-0.04518595494047832  -0.07872180837192262  -0.08360060120151185  -0.0571758280434272  2.4511110783122887  -0.016919954870880483  -0.006875737541437611  -0.022209941105210913  -0.06790223159518416  -0.018951344364775875  -0.021464514344706576  -0.043544319263073  -0.04797858468587601  -0.04887920061003737  -0.0421742737106656  
-0.013893282520026917  -0.023445991819455475  -0.025112421705826737  -0.017080441632886238  -0.016919954870880494  0.7549429384025955  -0.0024379168789105806  -0.007662215073901357  -0.020193018176176903  -0.006353516179749633  -0.007116631558448775  -0.01398038190412893  -0.01438242310297398  -0.013351480307351914  -0.013137612661171335  
-0.005961888541017467  -0.00926968347835366  -0.010210830300854873  -0.0068915091104098805  -0.0068757375414376124  -0.002437916878910582  0.31854663693599033  -0.004392983796033355  -0.00816382050452146  -0.003356511093241477  -0.0036674234982370314  -0.00678103148432782  -0.005886272275422796  -0.00410113150858295  -0.0059521783667785275  
-0.01902013524478221  -0.03005990280597586  -0.032969085859843636  -0.02222818388820576  -0.02220994110521091  -0.0076622150739013555  -0.004392983796033354  1.0084080009528846  -0.026170107902685532  -0.010229681782121065  -0.011218146545760924  -0.02102445927178197  -0.018900254589183076  -0.014166572047738041  -0.018645346099687078  
-0.05429978680185282  -0.09705228074790304  -0.10135954002051806  -0.06966576526819576  -0.06790223159518413  -0.020193018176176896  -0.008163820504521456  -0.02617010790268553  2.966221165063453  -0.02243894742361241  -0.0254539890689306  -0.05171381358427586  -0.058179356944102104  -0.06185487182079493  -0.05128847647485377  
-0.016063631064025623  -0.025879081430328476  -0.028168291533500745  -0.0190124653792709  -0.018951344364775875  -0.006353516179749634  -0.0033565110932414774  -0.010229681782121063  -0.022438947423612406  0.856848247490331  -0.00909445815004983  -0.01725452129133283  -0.01612647694483407  -0.012892075873290821  -0.015586821308815281  
-0.018101574362536992  -0.029369145957709418  -0.03189283824034258  -0.021537832942959766  -0.021464514344706576  -0.007116631558448775  -0.003667423498237032  -0.011218146545760926  -0.0254539890689306  -0.009094458150049832  0.966561436469999  -0.019247013244635916  -0.018246048196656272  -0.014924599229746082  -0.017523103213139234  
-0.036104094343413703  -0.05963794951917859  -0.06458905415955098  -0.0437167842050933  -0.043544319263073  -0.013980381904128932  -0.00678103148432782  -0.021024459271781967  -0.05171381358427587  -0.01725452129133283  -0.01924701324463592  1.9251092041299087  -0.036952620114295044  -0.03233892002121018  -0.03465709882974897  
-0.03842063836656196  -0.06734856410548501  -0.07102819228269135  -0.04904073049287238  -0.04797858468587603  -0.01438242310297398  -0.005886272275422799  -0.018900254589183072  -0.058179356944102104  -0.016126476944834076  -0.018246048196656272  -0.03695262011429505  2.101999282418333  -0.04240320632047443  -0.035707075405734305  
-0.03711350223288116  -0.07114878693535656  -0.07272239183863655  -0.05109139026977407  -0.04887920061003739  -0.013351480307351915  -0.00410113150858295  -0.01416657204773804  -0.061854871820794924  -0.012892075873290821  -0.014924599229746085  -0.03233892002121018  -0.04240320632047444  2.1516996664360386  -0.03370288372882472  
-0.034553465509848065  -0.05909488306497764  -0.06306428617046819  -0.0425582672090454  -0.042174273710665615  -0.013137612661171335  -0.005952178366778529  -0.01864534609968707  -0.05128847647485377  -0.015586821308815274  -0.01752310321313923  -0.03465709882974898  -0.03570707540573431  -0.03370288372882472  1.8628395354858605  
