#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_R
@MAGSYS  Linear_AB11_off
52408.45  16.873  0.018
52409.45  16.69  0.012
52410.46  16.491  0.011
52411.41  16.395  0.014
52412.45  16.288  0.012
52416.44  16.109  0.01
52417.48  16.083  0.012
52418.46  16.064  0.011
52419.44  16.115  0.012
52420.4  16.141  0.014
52421.39  16.207  0.016
52423.45  16.397  0.011
52425.41  16.601  0.017
52427.42  16.723  0.031
52429.43  16.821  0.012
52431.35  16.854  0.014
52434.42  16.835  0.021
52436.31  16.884  0.013
52439.41  17.108  0.017
52442.36  17.415  0.019
52447.34  17.748  0.062
52452.36  17.926  0.031
52457.34  18.126  0.062
52462.28  18.291  0.04
52468.32  18.496  0.05
52473.24  18.585  0.072
52478.28  18.803  0.076
52483.29  18.868  0.077
