#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_B
@MAGSYS  Linear_AB11_off
52408.45  17.143  0.017
52409.45  16.926  0.018
52410.46  16.744  0.015
52411.41  16.633  0.013
52412.45  16.484  0.01
52416.44  16.356  0.01
52417.48  16.373  0.01
52418.46  16.421  0.013
52419.44  16.476  0.015
52420.4  16.533  0.017
52421.39  16.626  0.026
52423.45  16.777  0.012
52425.41  16.988  0.018
52427.42  17.242  0.036
52429.43  17.5  0.024
52431.35  17.796  0.025
52434.42  18.219  0.048
52436.31  18.402  0.027
52439.41  18.843  0.051
52442.36  19.075  0.095
52447.34  19.346  0.161
52452.36  19.496  0.13
52457.34  19.532  0.144
52462.28  19.688  0.094
52468.32  19.741  0.088
52473.24  19.691  0.11
52478.28  19.846  0.127
52483.29  20.084  0.16
