#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA34_FLWO
@BAND  CfA4_KC_i'_1
@MAGSYS  Linear_AB11_off
54873.51601  14.787  0.0223
54881.38699  14.9455  0.0214
54882.51376  15.0  0.0231
54883.43909  15.054  0.0248
54884.41806  15.06  0.046
54888.5191  15.49  0.0198
54890.46328  15.572  0.0187
54892.5105  15.496  0.0283
54893.50888  15.5  0.0273
54894.46792  15.489  0.0194
54896.40505  15.374  0.0266
54901.44978  15.271  0.0199
54906.3751  15.305  0.0214
54908.36948  15.462  0.0219
54909.43384  15.558  0.0311
54913.41852  15.842  0.0228
54914.42229  15.8955  0.0197
54915.42693  16.0365  0.0541
54917.48123  16.096  0.0204
54919.44814  16.1665  0.0364
54920.39751  16.204  0.0224
54922.37308  16.298  0.0201
54939.34306  16.955  0.0415
54945.39122  17.181  0.0428
54948.31788  17.3055  0.0309
54950.32355  17.3395  0.0311
54969.2497  17.792  0.1515
