#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_B
@MAGSYS  Linear_AB11_off
54869.34  14.669  0.006
54871.37  14.469  0.004
54872.37  14.393  0.004
54873.35  14.357  0.007
54874.31  14.341  0.007
54878.37  14.379  0.008
54879.37  14.413  0.004
54884.35  14.705  0.007
54885.31  14.797  0.008
54888.27  15.087  0.004
54896.37  15.93  0.005
54898.32  16.131  0.007
54900.32  16.297  0.009
54902.27  16.468  0.009
54908.3  16.873  0.009
54911.39  17.018  0.009
54914.31  17.112  0.009
54915.33  17.142  0.009
54920.33  17.204  0.01
54927.29  17.287  0.009
54928.31  17.28  0.009
54930.22  17.32  0.013
54933.23  17.315  0.017
54937.32  17.373  0.01
54938.31  17.384  0.009
54947.2  17.494  0.01
54964.16  17.74  0.01
54966.16  17.781  0.011
54968.27  17.806  0.01
54976.15  17.929  0.009
