#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CalanTololo
@BAND  Bessell12_B
@MAGSYS  Linear_AB11_off
49007.310000000056  18.797  0.033
49011.35000000009  19.087  0.034
49012.310000000056  19.156  0.034
49013.310000000056  19.287  0.035
49016.330000000075  19.589  0.037
49017.27000000002  19.73  0.038
49026.310000000056  20.583  0.238
49035.24000000022  21.557  0.083
49037.25999999978  21.821  0.109
49038.27000000002  21.863  0.107
49051.31999999983  22.338  0.206
49063.310000000056  22.098  0.207
49073.279999999795  22.354  0.164
49078.31999999983  22.435  0.187
