#Format:      
#Parameter    MagSys|Instrument|Band                     RestLamb              Phase    dmu/dP                     dmB/dP                    ds/dP                     dc/dP                      
Zeropoint     Linear_AB11_off|CalanTololo|Bessell12_I    7473.125829323251     All      0.8572275087176541         -0.22327140965670011      0.06694632688588886       -0.34896653797752036       
Zeropoint     Linear_AB11_off|CalanTololo|Bessell12_V    5145.7977458316645    All      1.271846950293678          0.8171974748822919        -0.48797486960358016      -0.16987036890784254       
Zeropoint     Linear_AB11_off|CalanTololo|Bessell12_B    4113.174538592933     All      -1.129766504399308         0.40851830509591736       0.3789712668883394        0.5179817176087713         
Check         All|All|All                                All                   All      0.9993079546120239         1.0024443703215091        -0.042057275829351926     -0.0008551892765915614     
Lambda        Linear_AB11_off|CalanTololo|Bessell12_I    7473.125829323251     All      -0.00023924070745219155    0.00010078006949933425    -0.000622346164695223     8.298350240660596e-05      
Lambda        Linear_AB11_off|CalanTololo|Bessell12_V    5145.7977458316645    All      0.0001773497290773453      0.00023150246199915017    -0.0030441263444957282    -0.00011820605090361888    
Lambda        Linear_AB11_off|CalanTololo|Bessell12_B    4113.174538592933     All      -0.0009099139914220429     0.00025094252344250227    -0.0006965982610701791    0.00034704317690486343     
MWEBV         All|All|All                                All                   All      -0.6763034968573898        -3.821574892427204        0.016790848293193883      -1.0237690714506993        
Redshift      All|All|All                                All                   All      8.375693513355941          -1.2463142758633694       12.663097077794037        -2.56910862852167          
