#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA2_FLWO
@BAND  CfA2_AC_SAO_V
@MAGSYS  Linear_AB11_off
50642.439999999944  16.171  0.006
50643.37999999989  16.213  0.007
50644.35000000009  16.252  0.014
50645.47999999998  16.371  0.008
50646.47999999998  16.39  0.007
50647.47999999998  16.463  0.006
50652.419999999925  16.688  0.016
50653.439999999944  16.756  0.017
50665.49000000022  17.281  0.012
50673.49000000022  17.667  0.02
50680.49000000022  17.966  0.057
50682.470000000205  18.028  0.057
50685.470000000205  18.12  0.029
50687.5  18.178  0.036
50693.29000000004  18.302  0.02
50783.24000000022  20.104  0.051
50810.12000000011  20.511  0.086
