#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_V
@MAGSYS  Linear_AB11_off
57452.49936  17.081  0.024
57452.50123  17.081  0.031
57455.38448  17.062  0.027
57455.38633  17.058  0.026
57462.31159  17.282  0.032
57462.31343  17.3  0.03
57465.23516  17.373  0.035
57465.237  17.391  0.036
57481.25343  18.244  0.036
57481.25619  18.216  0.031
57486.1805  18.489  0.04
57486.18328  18.486  0.039
57491.23746  18.714  0.053
57491.24024  18.762  0.052
57493.37127  18.723  0.041
57493.37406  18.794  0.041
57509.18083  19.279  0.045
57509.18476  19.234  0.045
57519.3709  19.184  0.045
