#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_r
@MAGSYS  Linear_AB11_off
57452.50903  17.033  0.026
57452.51089  17.043  0.023
57455.39404  17.036  0.028
57455.39588  17.054  0.027
57462.32111  17.253  0.026
57462.32295  17.247  0.024
57465.24476  17.335  0.027
57465.24661  17.382  0.03
57481.26715  17.792  0.028
57481.26992  17.799  0.028
57486.19421  17.987  0.027
57486.19699  17.999  0.027
57491.25122  18.263  0.036
57491.25398  18.214  0.036
57493.38506  18.304  0.029
57493.38785  18.327  0.028
57509.19921  18.832  0.034
57509.20315  18.921  0.035
