#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_B
@MAGSYS  Linear_AB11_off
56448.39608  16.709  0.024
56449.14611  16.674  0.024
56449.14931  16.672  0.025
56450.14647  16.655  0.042
56450.14964  16.674  0.04
56453.17053  16.827  0.024
56453.17347  16.827  0.024
56456.36485  17.086  0.024
56456.36803  17.092  0.023
56459.29189  17.381  0.025
56459.29505  17.342  0.025
56461.29194  17.64  0.026
56461.29512  17.626  0.027
56463.29189  17.867  0.031
56463.29508  17.886  0.03
56467.42767  18.335  0.052
56467.42992  18.401  0.055
56473.22278  18.991  0.054
56473.22504  18.915  0.05
56475.22595  19.179  0.049
56475.22914  19.179  0.049
56476.22595  19.187  0.047
56476.22917  19.228  0.047
56476.42215  19.222  0.045
56476.4251  19.253  0.046
