Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 51825.00767803777 0.09990208067252863
Redshift 0.03206551647139836 0 F
Color -0.08843604800225377 0.017997756874284197
X0 0.004101423820289399 8.234715840203029e-05
X1 -0.2271140052796542 0.12133263103974314
RestFrameMag_0_UX 16.13003647366903 0.0
RestFrameMag_0_B 16.61071858349486 0.02179908615972495
RestFrameMag_0_V 16.679469115824496 0.0
RestFrameMag_0_R 16.734464176677832 0.0
CovDayMaxDayMax 0.009980425722700418 -1
CovDayMaxRestFrameMag_0_B 1.0788184933994517e-05 -1
CovDayMaxX1 -0.0012417554621850881 -1
CovDayMaxColor 5.678941576116662e-05 -1
CovRestFrameMag_0_BDayMax 1.0788184933994422e-05 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0004752001573991119 -1
CovRestFrameMag_0_BX1 0.0012980168764791407 -1
CovRestFrameMag_0_BColor 0.0003129654357136417 -1
CovX1DayMax -0.001241755462185088 -1
CovX1RestFrameMag_0_B 0.0012980168764791398 -1
CovX1X1 0.014721607355026438 -1
CovX1Color 0.00038748888752859273 -1
CovColorDayMax 5.678941576116663e-05 -1
CovColorRestFrameMag_0_B 0.00031296543571364177 -1
CovColorX1 0.0003874888875285926 -1
CovColorColor 0.0003239192525058441 -1

dmu_estimate 0.04373233946692259
FirstPhase  -9.425446236234174
LastPhase  44.6893353436679
LatestNegPhase  -1.732136196045103
EarliestPosPhase  0.19603596767732642
NightsNegPhase  5
NightsPosPhase  13

salt3source   1
salt2_version   salt3-f22
