#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_B
@MAGSYS  Linear_AB11_off
53689.19  16.631  0.011
53690.27  16.143  0.01
53694.26  15.219  0.009
53695.22  15.104  0.007
53698.22  14.901  0.006
53699.22  14.929  0.012
53702.21  15.128  0.012
53703.27  15.297  0.013
53706.22  15.767  0.014
53707.33  15.925  0.008
53712.21  16.574  0.012
53713.18  16.638  0.012
53716.17  16.845  0.009
53720.18  17.027  0.012
53721.16  17.094  0.011
53725.22  17.236  0.011
53730.22  17.383  0.011
53736.17  17.525  0.014
53737.18  17.559  0.013
53741.15  17.638  0.011
53746.18  17.733  0.017
53750.12  17.821  0.016
53755.14  17.943  0.015
53761.2  18.096  0.015
53763.09  18.098  0.016
53764.1  18.116  0.015
53765.09  18.155  0.021
53767.05  18.186  0.012
53771.07  18.251  0.016
53773.08  18.298  0.016
53774.92  18.339  0.02
53778.07  18.364  0.023
53784.05  18.522  0.016
53786.06  18.549  0.022
53798.04  18.81  0.022
53804.07  18.855  0.029
53809.04  19.09  0.084
53819.01  19.154  0.026
53967.35  20.661  0.143
