#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_V-LC-3014
@MAGSYS  Linear_AB11_off
53689.19  16.247  0.01
53690.27  15.768  0.009
53694.26  14.755  0.008
53695.22  14.619  0.01
53698.22  14.3  0.006
53699.22  14.25  0.009
53702.21  14.253  0.011
53703.27  14.291  0.009
53706.22  14.562  0.011
53707.33  14.691  0.01
53712.21  15.193  0.01
53713.18  15.288  0.008
53716.17  15.527  0.006
53720.18  15.813  0.01
53721.16  15.879  0.01
53725.22  16.106  0.009
53730.22  16.335  0.009
53736.17  16.54  0.009
53737.18  16.569  0.01
53741.15  16.721  0.009
53746.18  16.87  0.011
