#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_r
@MAGSYS  Linear_AB11_off
53689.19  16.14  0.008
53690.27  15.672  0.008
53694.26  14.658  0.006
53695.22  14.52  0.008
53698.22  14.175  0.006
53703.27  14.075  0.006
53706.22  14.237  0.011
53707.33  14.311  0.006
53712.21  14.718  0.006
53713.18  14.818  0.007
53716.17  15.047  0.006
53720.18  15.405  0.008
53721.16  15.497  0.006
53725.22  15.773  0.006
53730.22  16.056  0.008
53736.17  16.346  0.008
53737.18  16.388  0.008
53741.15  16.578  0.007
53746.18  16.798  0.009
53750.12  16.961  0.009
53755.14  17.201  0.009
53761.2  17.47  0.009
53763.09  17.549  0.011
53764.1  17.594  0.012
53765.09  17.639  0.013
53767.05  17.736  0.009
53771.07  17.889  0.012
53773.08  17.99  0.014
53774.92  18.066  0.015
53778.07  18.195  0.016
53784.05  18.434  0.018
53786.06  18.508  0.017
53798.04  18.968  0.019
53804.07  19.226  0.055
53809.04  19.371  0.049
53819.01  19.741  0.038
