#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_g
@MAGSYS  Linear_AB11_off
53689.19  16.39  0.009
53690.27  15.916  0.009
53694.26  14.932  0.007
53695.22  14.813  0.007
53698.22  14.546  0.006
53699.22  14.524  0.008
53702.21  14.661  0.01
53703.27  14.759  0.007
53706.22  15.182  0.008
53707.33  15.364  0.008
53712.21  15.983  0.006
53713.18  16.078  0.007
53716.17  16.295  0.006
53720.18  16.526  0.009
53721.16  16.567  0.008
53725.22  16.754  0.006
53730.22  16.911  0.007
53736.17  17.069  0.01
53737.18  17.087  0.008
53741.15  17.189  0.007
53746.18  17.313  0.011
53750.12  17.383  0.011
53755.14  17.504  0.008
53761.2  17.645  0.009
53763.09  17.701  0.013
53764.1  17.715  0.011
53765.09  17.733  0.011
53767.05  17.765  0.009
53771.07  17.836  0.011
53773.08  17.885  0.013
53774.92  17.974  0.013
53778.07  18.029  0.016
53784.05  18.124  0.012
53786.06  18.194  0.014
53798.04  18.456  0.016
53804.07  18.588  0.028
53809.04  18.77  0.039
53819.01  18.922  0.02
53967.35  20.72  0.149
