Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 53101.321478265345 0.31215570965611217
Redshift 0.643 0 F
Color -0.019536275654200526 0.04631634460521143
X0 5.419164241038044e-06 1.5551074720773232e-07
X1 -0.048744424895720784 0.23717474520078102
RestFrameMag_0_UX 23.403323078340552 0.0
RestFrameMag_0_B 23.80865223839113 0.031156769007628763
RestFrameMag_0_V 23.80554885493256 0.0
RestFrameMag_0_R 23.82566490788093 0.0
CovDayMaxDayMax 0.097441187070911 -1
CovDayMaxRestFrameMag_0_B 0.0022829011979640353 -1
CovDayMaxX1 0.007691527577674141 -1
CovDayMaxColor 0.0013727380528293367 -1
CovRestFrameMag_0_BDayMax 0.002282901197964033 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0009707442549947362 -1
CovRestFrameMag_0_BX1 0.005169704297907986 -1
CovRestFrameMag_0_BColor 0.0004440844912419487 -1
CovX1DayMax 0.007691527577674124 -1
CovX1RestFrameMag_0_B 0.005169704297907986 -1
CovX1X1 0.0562518597610554 -1
CovX1Color 0.0029195654299550722 -1
CovColorDayMax 0.0013727380528293378 -1
CovColorRestFrameMag_0_B 0.00044408449124194813 -1
CovColorX1 0.0029195654299550666 -1
CovColorColor 0.002145203777588698 -1

dmu_estimate 0.13593677444781938
FirstPhase  -12.618063460345962
LastPhase  41.453756381409235
LatestNegPhase  -4.0848924317372735
EarliestPosPhase  4.971711341846039
NightsNegPhase  4
NightsPosPhase  13

salt3source   1
salt2_version   salt3-f22
