#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_I
@MAGSYS  Linear_AB11_off
57919.3  16.065  0.027
57920.36  15.661  0.03
57922.35  15.005  0.022
57924.33  14.472  0.012
57926.32  14.049  0.012
57927.32  13.921  0.011
57929.24  13.746  0.013
57930.24  13.71  0.012
57932.28  13.702  0.013
57933.3  13.712  0.012
57936.3  13.759  0.01
57937.29  13.76  0.012
57940.28  13.872  0.032
57941.25  13.894  0.01
57942.24  13.958  0.012
57943.26  13.992  0.012
57944.26  14.083  0.012
57946.26  14.194  0.012
57947.26  14.195  0.011
57948.26  14.202  0.013
57949.26  14.214  0.011
57950.24  14.187  0.012
57951.24  14.171  0.011
57952.26  14.173  0.011
57953.26  14.156  0.011
57954.26  14.13  0.012
57955.26  14.117  0.011
57956.26  14.109  0.01
57957.26  14.085  0.01
57958.26  14.071  0.011
57959.25  14.071  0.013
57960.25  14.066  0.014
57961.25  14.038  0.01
57962.18  14.057  0.013
57963.18  14.05  0.013
57964.22  14.066  0.012
57965.21  14.136  0.02
57966.22  14.07  0.029
57967.22  14.155  0.029
57968.22  14.188  0.054
57970.22  14.331  0.014
57971.22  14.428  0.013
57972.22  14.501  0.015
57973.2  14.55  0.015
57974.21  14.643  0.02
57975.21  14.683  0.017
57976.21  14.749  0.018
57977.2  14.822  0.017
57982.18  15.062  0.019
57983.16  15.102  0.02
57984.16  15.126  0.021
57985.16  15.2  0.023
57988.18  15.31  0.022
57992.16  15.501  0.207
