#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_g
@MAGSYS  Linear_AB11_off
56542.02455  17.996  0.035
56542.02819  18.01  0.036
56542.50524  17.956  0.044
56545.26299  17.917  0.036
56545.26663  17.894  0.041
56545.64978  17.974  0.038
56545.65343  17.687  0.038
56545.67882  17.901  0.042
56545.68247  18.23  0.044
56546.27253  17.993  0.035
56546.27618  18.018  0.038
56546.30251  17.99  0.035
56546.30616  17.993  0.035
56546.64718  18.192  0.043
56546.65082  17.93  0.034
56546.67693  17.972  0.037
56546.68059  17.988  0.038
56547.26146  17.989  0.038
56547.26628  17.99  0.038
56548.00213  18.028  0.033
56548.00693  18.015  0.033
56548.25866  18.225  0.041
56548.26346  18.079  0.046
56548.2952  18.05  0.037
56548.3  18.041  0.04
56550.25699  18.21  0.041
56550.26178  18.178  0.041
56550.28091  18.227  0.036
56550.28572  18.179  0.038
56551.25027  18.196  0.038
56551.25042  18.148  0.037
56551.25506  18.073  0.031
56551.25522  18.233  0.04
56551.28716  18.053  0.034
56551.29196  18.2  0.036
56552.9934  18.337  0.043
56552.99844  18.091  0.041
56553.02984  18.295  0.04
56553.03464  18.125  0.039
56553.99698  18.407  0.044
56554.00178  18.33  0.045
56554.03613  18.129  0.049
56554.04093  18.515  0.057
56559.2164  18.638  0.04
56559.2212  18.767  0.043
56559.25299  18.942  0.068
56559.25779  18.957  0.072
56559.94766  18.968  0.045
56559.95247  18.856  0.043
56560.95044  19.153  0.039
56560.95524  19.171  0.041
56560.98492  19.035  0.042
56560.98976  19.061  0.041
56561.02115  19.169  0.044
56564.19201  19.907  0.058
56564.19682  19.888  0.052
56594.10323  20.421  0.064
56594.13811  19.293  0.039
56600.14233  19.451  0.038
56600.14713  19.452  0.038
56617.06427  19.3  0.037
