#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_i
@MAGSYS  Linear_AB11_off
54455.26  13.655  0.007
54456.26  13.719  0.007
54457.3  13.816  0.005
54458.34  13.932  0.012
54462.3  14.182  0.006
54464.35  14.21  0.009
54467.28  14.115  0.007
54468.28  14.093  0.008
54469.31  14.04  0.007
54470.29  14.008  0.008
54476.29  13.895  0.006
54484.28  14.314  0.01
54488.24  14.576  0.007
54490.31  14.685  0.005
54494.36  14.859  0.008
54497.29  14.994  0.008
54499.27  15.059  0.006
54508.37  15.418  0.009
54512.3  15.569  0.008
54515.27  15.685  0.007
54517.27  15.745  0.007
54523.29  15.963  0.007
54527.27  16.095  0.01
54542.17  16.6  0.009
54549.22  16.805  0.015
54558.16  17.081  0.011
54566.27  17.287  0.011
54571.17  17.407  0.013
54578.22  17.576  0.009
