#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_R
@MAGSYS  Linear_AB11_off
54453.53  12.831  0.01
54456.55  12.967  0.01
54459.55  13.221  0.02
54461.57  13.319  0.014
54465.6  13.469  0.02
54467.56  13.516  0.01
54476.6  13.693  0.013
54478.56  13.743  0.016
54480.55  13.858  0.013
54482.53  14.057  0.01
54483.47  14.077  0.012
54484.47  14.19  0.01
54501.57  14.869  0.043
54505.49  14.959  0.01
54510.5  15.142  0.021
54522.52  15.473  0.012
54530.35  15.794  0.015
54534.39  15.916  0.02
54542.39  16.165  0.017
54550.34  16.403  0.017
54557.34  16.598  0.031
54564.34  16.74  0.035
54572.34  17.133  0.087
54580.36  17.178  0.092
54587.29  17.428  0.054
54594.24  17.641  0.039
54615.19  18.277  0.144
54622.19  18.31  0.104
54632.2  18.754  0.151
