#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_r
@MAGSYS  Linear_AB11_off
53429.26  15.155  0.033
53430.3  15.094  0.008
53431.32  15.094  0.007
53432.31  15.092  0.007
53436.29  15.257  0.005
53444.31  15.881  0.011
53445.31  15.92  0.012
53446.32  15.934  0.01
53452.26  15.994  0.009
53453.2  16.034  0.007
53454.25  16.095  0.008
53455.29  16.171  0.007
53456.29  16.246  0.009
53457.27  16.325  0.009
53458.27  16.434  0.011
53459.29  16.497  0.009
53460.23  16.562  0.009
53461.2  16.645  0.011
53464.3  16.825  0.011
53465.3  16.864  0.009
53466.31  16.898  0.009
53467.28  16.946  0.009
53468.25  17.037  0.016
53473.22  17.208  0.009
53474.34  17.23  0.007
53475.23  17.318  0.013
53476.32  17.327  0.01
53477.36  17.365  0.009
53478.27  17.405  0.011
53479.24  17.445  0.013
53480.25  17.48  0.015
53483.25  17.569  0.014
53490.23  17.853  0.016
53491.23  17.904  0.024
53512.29  18.575  0.039
