#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_B
@MAGSYS  Linear_AB11_off
54542.1  19.79  0.058
54543.15  20.035  0.067
54547.18  20.443  0.131
54549.16  20.516  0.097
54551.14  20.632  0.094
54552.27  20.965  0.141
54560.14  21.035  0.089
54564.17  21.206  0.089
54568.21  21.055  0.107
54580.08  21.61  0.187
54592.12  21.923  0.143
