#Format:      
#Parameter    MagSys|Instrument|Band                     RestLamb              Phase    dmu/dP                     dmB/dP                    ds/dP                      dc/dP                     
Zeropoint     Linear_AB11_off|LOSS|LOSS_K3_B             4263.679676551407     All      -0.6077347026857356        0.47248053670072565       0.3329281553106436         0.3667186959817653        
Zeropoint     Linear_AB11_off|CfA34_FLWO|CfA3_KC_B_1     4264.715751007144     All      -0.36870854868173714       0.14363164740185397       -0.21704785345664301       0.15720020852118274       
Zeropoint     Linear_AB11_off|LOSS|LOSS_K3_V             5255.291919204408     All      0.08335473364469193        0.4776215903347314        -0.08673093265993405       0.12455528303440669       
Zeropoint     Linear_AB11_off|CfA34_FLWO|CfA3_KC_V_1     5274.148678833344     All      0.04173998528076704        0.1909035510387902        -0.3308345127599675        0.033823855866419415      
Zeropoint     Linear_AB11_off|LOSS|LOSS_K3_I             7709.4237880063565    All      0.19188077629095993        -0.06949816669301612      0.2057230768319831         -0.075959244774591        
Zeropoint     Linear_AB11_off|LOSS|LOSS_K3_R             6234.938780365624     All      0.6219074530979496         -0.021897522607883246     0.15117214835056303        -0.20296234246964354      
Zeropoint     Linear_AB11_off|CfA34_FLWO|CfA3_KC_r'_1    6077.476736344495     All      0.6811681826071462         -0.0993440312664795       -0.18558385059136207       -0.26252026104385745      
Zeropoint     Linear_AB11_off|CfA34_FLWO|CfA3_KC_i'_1    7404.32876712655      All      0.35200300552157027        -0.09736870210410586      0.12309691687969933        -0.1408818990270871       
Check         All|All|All                                All                   All      0.995610885075612          0.9965289028046165        -0.007276852095017536      -2.570391140488404e-05    
Lambda        Linear_AB11_off|LOSS|LOSS_K3_B             4263.679676551407     All      -0.00023584195039615447    0.00012385767673141337    1.0810156213825712e-06     0.00011721424308394047    
Lambda        Linear_AB11_off|CfA34_FLWO|CfA3_KC_B_1     4264.715751007144     All      -0.00024994466352032884    7.85433174949327e-05      -0.000321720186778799      9.264244802168275e-05     
Lambda        Linear_AB11_off|LOSS|LOSS_K3_V             5255.291919204408     All      8.254009301324162e-07      0.000103112976878572      -0.00025558832467661       2.1912695592099026e-05    
Lambda        Linear_AB11_off|CfA34_FLWO|CfA3_KC_V_1     5274.148678833344     All      -9.596047880718603e-05     6.798927230672546e-05     -0.0011383122558876683     2.6061798232250506e-06    
Lambda        Linear_AB11_off|LOSS|LOSS_K3_I             7709.4237880063565    All      -5.359617160988328e-05     1.9760534311381385e-05    -5.157235179831626e-05     2.1593255284982194e-05    
Lambda        Linear_AB11_off|LOSS|LOSS_K3_R             6234.938780365624     All      -0.00018422598858276713    1.130575889264584e-05     -0.00019242968918982254    5.51038697252141e-05      
Lambda        Linear_AB11_off|CfA34_FLWO|CfA3_KC_r'_1    6077.476736344495     All      -0.000171748010678634      1.5573792850411682e-05    -0.00047495413154094294    3.9821852608448365e-05    
Lambda        Linear_AB11_off|CfA34_FLWO|CfA3_KC_i'_1    7404.32876712655      All      -0.0001362270189157048     2.041237326087792e-05     -0.0004844203356783791     2.9405148595649766e-05    
MWEBV         All|All|All                                All                   All      -0.8136132486971563        -3.966324028224033        0.04202760699270706        -1.025066122921458        
Redshift      All|All|All                                All                   All      7.995035752738758          -1.2731333191002392       10.512271706943116         -2.5498331752403227       
