#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                    dmB/dP                     ds/dP                      dc/dP                      
Zeropoint     AB|MEGACAMPSF|i           3949.913169458478     All      1.2064513059929003        0.769910447078459          -1.7851938801845677        -0.22186072328981335       
Zeropoint     AB|MEGACAMPSF|r           3227.4305854098384    All      -1.3101171645459706       -0.11117401133695637       0.40918152614725073        0.40879512126748785        
Zeropoint     AB|MEGACAMPSF|z           4551.653002487001     All      1.1015434360259182        0.339496168267317          1.3736151517901742         -0.18692573028122064       
Check         All|All|All               All                   All      0.9978775774728478        0.9982326040088196         -0.0023972022471427934     8.667696453856788e-06      
Lambda        AB|MEGACAMPSF|i           3949.913169458478     All      0.001090517300768524      0.000691245859881376       -0.0018613905120676004     -0.00021312115343335812    
Lambda        AB|MEGACAMPSF|r           3227.4305854098384    All      -0.002550546864208162     -0.00021123166255824016    0.0007532802468603501      0.0007956073600878794      
Lambda        AB|MEGACAMPSF|z           4551.653002487001     All      4.4879452073897206e-05    1.573481700835206e-05      -0.00018767646336648075    -1.786850506408893e-05     
MWEBV         All|All|All               All                   All      -0.5703622428130768       -1.6293554184601433        0.2117317795927452         -0.3355003002745474        
Redshift      All|All|All               All                   All      4.786445587294775         0.7341689663908468         -0.018587907129438305      -1.320789304293375         
