Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54378.63864174662 0.4880079061084835
Redshift 0.258663 0 F
Color -0.054705596201714723 0.03576698181841223
X0 5.400623908970078e-05 2.478615084944991e-06
X1 0.5051933089463677 0.4042729483168349
RestFrameMag_0_UX 20.842568934482472 0.0
RestFrameMag_0_B 21.312043447147477 0.04982983782511958
RestFrameMag_0_V 21.33991388247036 0.0
RestFrameMag_0_R 21.38845250860603 0.0
CovDayMaxDayMax 0.23815171642438643 -1
CovDayMaxRestFrameMag_0_B 0.012871233134787335 -1
CovDayMaxX1 0.06065851423455838 -1
CovDayMaxColor 0.0036040189844019953 -1
CovRestFrameMag_0_BDayMax 0.012871233134787325 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.002483012737677718 -1
CovRestFrameMag_0_BX1 0.014571108237991574 -1
CovRestFrameMag_0_BColor 0.0008594708930724699 -1
CovX1DayMax 0.060658514234558245 -1
CovX1RestFrameMag_0_B 0.014571108237991567 -1
CovX1X1 0.16343661674078627 -1
CovX1Color 0.003960279090614286 -1
CovColorDayMax 0.003604018984401963 -1
CovColorRestFrameMag_0_B 0.000859470893072469 -1
CovColorX1 0.003960279090614288 -1
CovColorColor 0.001279276988398631 -1

dmu_estimate 0.11398086283909942
FirstPhase  -10.569087791264764
LastPhase  43.39949633331292
LatestNegPhase  -10.566452455201697
EarliestPosPhase  2.158187897299505
NightsNegPhase  1
NightsPosPhase  14

salt3source   1
salt2_version   salt3-f22
