#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_I
@MAGSYS  Linear_AB11_off
58003.3  14.863  0.042
58004.28  14.869  0.036
58006.3  14.802  0.04
58010.25  14.836  0.039
58012.26  14.848  0.051
58014.25  14.904  0.037
58016.24  14.981  0.032
58020.26  15.299  0.038
58029.24  15.316  0.057
58031.23  15.392  0.097
58033.22  15.2  0.042
58044.11  15.37  0.057
58048.13  15.991  0.113
58050.13  16.041  0.111
58052.12  15.842  0.091
58054.12  16.249  0.106
58056.12  16.197  0.125
58058.12  16.275  0.117
58065.11  16.695  0.147
58072.11  16.552  0.181
58076.1  16.8  0.326
58089.09  17.078  0.567
58093.1  17.302  0.385
58097.09  17.739  0.492
