#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                      
Zeropoint     VEGAHST|ACSWF|F775W       5082.682438079752     All      -0.6937797026231958        0.39941288476281755        -4.171290019159858        0.16994327516648625        
Zeropoint     VEGAHST|ACSWF|F606W       3968.2575600471596    All      -0.7662426480600907        0.5944550070866583         1.2203798578123464        0.49768393995669075        
Zeropoint     VEGAHST|ACSWF|F850LP      5969.951824417154     All      2.456577091820101          0.004691569367132331       2.9456970000424207        -0.667206851285719         
Check         All|All|All               All                   All      0.9965547411368146         0.9985594612166082         -0.00521316130509053      0.0004203638374580265      
Lambda        VEGAHST|ACSWF|F775W       5082.682438079752     All      -0.0005832403853922286     -0.00014176174942453693    -0.005655875536404957     -0.00010859163274260177    
Lambda        VEGAHST|ACSWF|F606W       3968.2575600471596    All      -0.0013381708398008377     0.0008420322459892593      0.0006591274682037345     0.0007395777032358334      
Lambda        VEGAHST|ACSWF|F850LP      5969.951824417154     All      -0.00041159600391605977    -1.2666352429330625e-05    -0.0007462834134069805    9.664131070031689e-05      
MWEBV         All|All|All               All                   All      -0.26930093664711574       -2.309490579884077         -0.051109096372603434     -0.6668376512833903        
Redshift      All|All|All               All                   All      5.917825555457428          -0.25742650217317475       5.910773321080489         -1.7477120888086568        
