#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_B
@MAGSYS  Linear_AB11_off
58499.64312  18.267  0.028
58499.64591  18.256  0.029
58500.33572  17.99  0.026
58500.33849  17.989  0.026
58502.25736  17.538  0.027
58502.26014  17.527  0.027
58503.08319  17.374  0.027
58503.08598  17.381  0.026
58504.21801  17.233  0.03
58504.22079  17.196  0.031
58504.99566  17.198  0.03
58504.99845  17.179  0.028
58506.08029  17.129  0.026
58506.08308  17.145  0.026
58507.08046  17.147  0.027
58507.08325  17.15  0.027
58508.72362  17.29  0.03
58508.72641  17.266  0.029
58511.9485  17.761  0.028
58511.95127  17.752  0.028
58517.59383  18.748  0.028
58517.59662  18.717  0.03
58531.372  19.832  0.048
58531.37462  19.933  0.047
58541.50575  20.408  0.054
58547.22604  20.48  0.04
58547.22983  20.414  0.038
58553.27987  20.698  0.049
